code,name,lat,long,tambon,amphoe,province,basin,sub_basin
RNG001,เมืองระนอง,9.961652,98.64457,เขานิเวศน์,เมืองระนอง,ระนอง,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกตอนบน
RNGH,ทม.ระนอง,9.960391,98.63779,เขานิเวศน์,เมืองระนอง,ระนอง,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกตอนบน
SACS,ทต.อัคคะคำ,16.380875,103.75481,อัคคะคำ,โพธิ์ชัย,ร้อยเอ็ด,ชี,ลำปาวตอนล่าง
SAY001,สุคิริน,5.9393053,101.77468,สุคิริน,สุคิริน,นราธิวาส,ภาคใต้ฝั่งตะวันออกตอนล่าง,แม่น้ำสายบุรี
SAY002,ศรีสาคร,6.2272553,101.49692,ศรีสาคร,ศรีสาคร,นราธิวาส,ภาคใต้ฝั่งตะวันออกตอนล่าง,แม่น้ำสายบุรี
SBRS,ทต.บ้านปง,18.750322,98.889725,บ้านปง,หางดง,เชียงใหม่,ปิง,แม่น้ำปิงส่วนที่ 2/2
SENM,ทต.เสริมงาม,18.066257,99.24944,ทุ่งงาม,เสริมงาม,ลำปาง,วัง,น้ำแม่ต่ำ
SGKM,ทต.สังคม,18.068592,102.26269,สังคม,สังคม,หนองคาย,โขงตะวันออกเฉียงเหนือ,แม่น้ำโขงส่วนที่ 5
SGKW,อบต.นาไร่หลวง,19.367056,100.700836,นาไร่หลวง,สองแคว,น่าน,น่าน,ห้วยน้ำยาว (1)
SGMN,ศูนย์พัฒนาเด็กเล็ก อบต.สูงเม่น,18.062641,100.09524,สูงเม่น,สูงเม่น,แพร่,ยม,แม่น้ำยมตอนกลางส่วนที่ 2
SISU,อบต.ศรีละกอ,14.947535,102.40288,ศรีละกอ,จักราช,นครราชสีมา,มูล,ลำจักรราช
SITP,อบต.ศรีเทพ,15.437905,101.16249,ศรีเทพ,ศรีเทพ,เพชรบูรณ์,ป่าสัก,แม่น้ำป่าสักส่วนที่ 3/2
SKBI,อบต.หนองลู,15.1954975,98.46124,หนองลู,สังขละบุรี,กาญจนบุรี,แม่กลอง,แม่น้ำแควน้อยตอนบนส่วนที่ 1
SKE001,คลองพระปรง,13.937334,101.92216,บ้านแก้ง,เมืองสระแก้ว,สระแก้ว,บางปะกง,แม่น้ำพระปรงส่วนที่ 1
SKE002,เมืองสระแก้ว,13.809593,102.05429,สระขวัญ,เมืองสระแก้ว,สระแก้ว,บางปะกง,คลองพระสทึง
SKE003,คลองพรหมโหด,13.705829,102.48168,บ้านใหม่หนองไทร,อรัญประเทศ,สระแก้ว,โตนเลสาป,ห้วยพรมโหด
SKG002,เมืองอุทัยธานี,15.370821,100.04418,อุทัยใหม่,เมืองอุทัยธานี,อุทัยธานี,สะแกกรัง,แม่น้ำสะแกกรังตอนล่างส่วนที่ 3
SKG003,สะพานต้นน้ำ (เกาะแก้ว-ตลิ่งสูง),15.914381,99.41935,ปางมะค่า,ขาณุวรลักษบุรี,กำแพงเพชร,สะแกกรัง,น้ำแม่วง
SKG004,สะพานแม่เล่ย์,15.841719,99.418076,แม่เล่ย์,แม่วงก์,นครสวรรค์,สะแกกรัง,น้ำแม่วง
SKG005,สะพานแม่วงก์,15.901767,99.47039,ปางมะค่า,ขาณุวรลักษบุรี,กำแพงเพชร,สะแกกรัง,น้ำแม่วง
SKG007,คลองกลาง,15.7832365,99.65319,ศาลเจ้าไก่ต่อ,ลาดยาว,นครสวรรค์,สะแกกรัง,แม่น้ำสะแกกรังตอนล่างส่วนที่ 1
SKG008,หน่วยพิทักษ์ อช.แม่วงก์ที่ 4 (แม่เรวา),15.912471,99.327446,แม่เล่ย์,แม่วงก์,นครสวรรค์,สะแกกรัง,น้ำแม่วง
SKKG,อบต.สะแกกรัง,15.399131,100.03507,สะแกกรัง,เมืองอุทัยธานี,อุทัยธานี,สะแกกรัง,แม่น้ำสะแกกรังตอนล่างส่วนที่ 3
SKM001,อากาศอำนวย,17.777594,104.015045,โพนงาม,อากาศอำนวย,สกลนคร,โขงตะวันออกเฉียงเหนือ,แม่น้ำสงครามตอนล่างส่วนที่ 2
SKM003,บ้านม่วง,17.821562,103.38696,ห้วยหลัว,บ้านม่วง,สกลนคร,โขงตะวันออกเฉียงเหนือ,แม่น้ำสงครามตอนบน
SKM004,ศรีสงคราม,17.67487,104.28575,ศรีสงคราม,ศรีสงคราม,นครพนม,โขงตะวันออกเฉียงเหนือ,แม่น้ำสงครามตอนล่างส่วนที่ 4
SKM005,สว่างแดนดิน,17.594711,103.38447,โพนสูง,สว่างแดนดิน,สกลนคร,โขงตะวันออกเฉียงเหนือ,แม่น้ำสงครามตอนบน
SKPG,รร.อนุบาล ทต.สันกำแพง,18.752893,99.127785,สันกำแพง,สันกำแพง,เชียงใหม่,ปิง,น้ำแม่กวง
SLA001,หาดใหญ่,6.9801226,100.463234,คอหงส์,หาดใหญ่,สงขลา,ทะเลสาบสงขลา,ทะเลสาบสงขลา ( ลุ่มน้ำสาขา )
SLA002,คลองหอยโข่ง,6.9312415,100.43985,ทุ่งลาน,คลองหอยโข่ง,สงขลา,ทะเลสาบสงขลา,ทะเลสาบสงขลา ( ลุ่มน้ำสาขา )
SLA003,สะเดา,6.796684,100.44239,ท่าโพธิ์,สะเดา,สงขลา,ทะเลสาบสงขลา,ทะเลสาบสงขลา ( ลุ่มน้ำสาขา )
SLA005,ปากรอ,7.2614303,100.42435,ปากรอ,สิงหนคร,สงขลา,ทะเลสาบสงขลา,ทะเลสาบสงขลา ( ลุ่มน้ำสาขา )
SLA007,บางกล่ำ,7.079412,100.42788,ท่าช้าง,บางกล่ำ,สงขลา,ทะเลสาบสงขลา,ทะเลสาบสงขลา ( ลุ่มน้ำสาขา )
SLBC,อบต.สลกบาตร,15.979075,99.82461,สลกบาตร,ขาณุวรลักษบุรี,กำแพงเพชร,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
SMSU,ทต.บ้านเต่า,16.355625,102.3786,บ้านเต่า,บ้านแท่น,ชัยภูมิ,ชี,ลำน้ำเชิญส่วนที่ 2
SNGT,อบต.บ้านกลาง,18.482023,100.17753,บ้านกลาง,สอง,แพร่,ยม,แม่น้ำยมตอนกลางส่วนที่ 1
SNKO,ทต.ศรีนคร,17.355047,99.992195,ศรีนคร,ศรีนคร,สุโขทัย,ยม,คลองบางแก้ว
SNSI,ทต.สันนาเม็ง,18.838078,99.056946,สันนาเม็ง,สันทราย,เชียงใหม่,ปิง,น้ำแม่กวง
SOKL,อบต.ปางกู่,17.020018,102.591225,ปางกู่,โนนสัง,หนองบัวลำภู,ชี,ลำน้ำพองตอนบนส่วนที่ 3
SPMI,อบต.แม่สวด,17.963133,97.93163,แม่สวด,สบเมย,แม่ฮ่องสอน,สาละวิน,แม่น้ำยวมตอนล่างส่วนที่ 2
SPPT,อบต.นายาง,17.909782,99.30969,นายาง,สบปราบ,ลำปาง,วัง,แม่น้ำวังตอนล่างส่วนที่ 2
SPWA,อบต.ป่าแก่บ่อหิน,7.056421,99.80188,ป่าแก่บ่อหิน,ทุ่งหว้า,สตูล,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกตอนล่าง
